loan_id,customer_id,account_id,loan_type_id,amount,start_date,term_months,interest_rate,issued_by_employee_id
457,7935,4895,1,73503.5,2021-12-13,60,9.6,1505
458,6020,20978,2,80522.92,2023-01-15,12,7.62,453
459,8550,16465,4,8004.8,2022-06-07,36,5.11,1020
460,19865,29561,3,68609.79,2022-03-10,24,5.14,1853
461,13115,34437,4,10441.01,2022-03-25,12,6.11,816
462,19409,15494,1,12673.61,2022-04-27,24,4.75,659
463,18969,4752,4,82883.05,2021-05-14,60,5.85,1540
464,16331,38143,1,18242.74,2023-04-10,12,9.62,547
465,9241,6500,1,69961.94,2021-01-17,60,8.63,1216
466,4816,13729,4,60330.41,2023-10-11,48,6.0,1073
467,18854,32913,4,79246.16,2021-04-27,12,9.84,1536
468,3612,33560,4,52970.21,2021-03-25,48,7.68,17
469,3059,36399,3,15419.81,2023-10-11,36,3.9,1196
470,11003,37303,3,62859.79,2022-10-17,12,6.01,1244
471,13179,37930,2,17659.12,2023-08-13,12,5.23,158
472,17117,8880,1,27655.05,2021-08-23,60,5.04,477
473,7728,10283,1,45270.35,2021-11-26,60,9.9,1070
474,15467,3934,3,40668.44,2024-01-04,48,7.17,1397
475,18875,28914,4,72539.63,2023-10-05,36,3.7,518
476,5670,27929,3,12668.1,2021-04-25,36,6.67,99
477,5399,11039,1,88897.26,2023-11-14,36,7.11,1916
478,3238,3058,1,7326.47,2021-07-01,36,3.6,1769
479,19472,33728,1,66187.52,2023-08-07,48,7.45,1061
480,4399,8517,2,65808.48,2022-11-02,60,9.26,280
481,16838,21038,3,68075.05,2024-03-10,36,7.19,1373
482,2275,26955,3,23342.66,2023-01-08,24,9.31,497
483,17216,37858,4,74267.76,2021-03-27,48,7.63,302
484,9277,18629,2,21551.27,2023-11-27,24,4.94,181
485,11193,231,3,92642.8,2021-03-01,48,8.36,607
486,19816,16029,4,31799.79,2020-10-08,36,4.71,1123
487,13566,35731,1,92756.13,2023-02-19,36,4.72,700
488,10443,28257,3,30390.42,2023-06-25,36,7.95,993
489,7739,32085,2,40815.63,2020-10-12,36,6.01,1140
490,11026,24664,1,97773.45,2023-02-03,12,6.06,191
491,12528,32350,4,57362.33,2021-06-15,24,8.49,253
492,8992,23616,1,63506.21,2023-05-08,60,8.2,981
493,5546,31574,3,33258.22,2021-07-01,24,4.43,928
494,11086,30589,1,31115.48,2020-10-21,36,8.91,1185
495,12834,17209,2,73095.4,2024-01-13,12,4.26,1280
496,16570,21602,2,43427.94,2022-02-09,12,5.25,1347
497,17620,14434,4,28902.26,2022-12-19,36,7.58,128
498,826,9362,3,68409.1,2021-08-14,36,8.49,18
499,17700,36255,1,59426.38,2020-10-10,12,4.68,1817
500,13316,22991,3,86867.64,2022-08-26,24,9.78,1759
501,11999,8014,3,84493.34,2023-12-15,48,6.18,566
502,19195,6213,1,76336.56,2023-03-02,48,3.45,570
503,6039,25155,2,99142.68,2023-11-12,12,3.36,1347
504,9698,25948,2,47845.3,2023-09-13,12,3.55,1896
505,1615,638,3,47366.74,2021-08-28,60,6.78,686
506,14006,22433,3,83890.17,2021-09-21,12,5.82,1816
507,6659,33921,3,43016.85,2021-07-05,24,4.56,626
508,544,15976,2,43842.69,2024-03-04,24,8.87,1312
509,13694,32038,4,70976.56,2022-07-30,60,6.7,1967
510,10488,3410,3,21700.05,2021-12-28,12,9.26,854
511,4187,24662,4,32325.55,2023-02-26,60,8.3,1687
512,4650,38436,3,30087.92,2023-06-07,24,3.55,962
513,2721,23816,3,35264.32,2020-11-27,60,9.26,1663
514,2475,9218,2,31289.59,2022-01-13,60,5.79,155
515,622,354,2,85438.66,2021-06-10,48,5.59,490
516,11691,10664,1,27282.7,2023-08-08,12,5.55,1410
517,17082,13501,3,58392.8,2023-01-03,12,5.62,785
518,19148,26613,4,2168.8,2020-10-16,24,3.55,1128
519,3070,8046,2,21536.38,2021-09-20,36,5.0,1953
520,14599,19073,1,40128.35,2022-04-10,48,4.21,1417
521,17305,27099,3,28136.85,2020-07-04,60,4.22,1835
522,5049,7417,2,53918.52,2024-03-26,36,6.12,246
523,16341,36784,2,48500.31,2023-09-05,48,7.11,1200
524,16151,922,3,11818.63,2022-09-14,36,7.56,1063
525,2202,39861,3,9559.9,2023-09-05,24,7.2,1501
526,19668,13442,1,54041.16,2023-06-14,12,9.53,1706
527,15015,36130,3,79582.78,2023-09-14,48,8.42,759
528,13262,24548,3,65824.76,2022-01-22,12,8.9,538
529,16228,24038,4,53739.05,2021-08-15,48,4.12,1891
530,8344,29117,4,44525.59,2024-04-02,48,7.87,1842
531,10035,16530,3,81881.01,2024-06-03,12,3.23,921
532,5093,16181,2,21584.54,2022-10-06,24,5.48,408
533,13933,22963,3,96058.6,2023-06-23,24,9.54,525
534,6526,31200,4,85363.35,2024-06-30,12,6.46,828
535,8440,30348,3,83154.78,2021-08-30,24,9.9,1530
536,8225,14535,2,42330.61,2021-04-26,24,7.45,903
537,10359,3681,1,20238.44,2023-02-22,12,6.13,1849
538,1442,24991,4,12894.66,2021-12-02,24,6.47,36
539,8951,29042,2,26115.7,2021-06-10,48,9.29,685
540,11895,852,2,14346.45,2023-02-20,60,5.94,20
541,3846,34101,1,87940.03,2023-07-14,12,3.01,321
542,9310,12306,3,41926.02,2020-10-12,60,8.44,1800
543,413,14656,4,34606.12,2021-08-17,12,5.14,512
544,12959,15931,2,3951.22,2022-06-26,24,6.46,400
545,474,27952,1,78691.18,2021-03-22,24,7.6,654
546,7428,27553,4,77079.03,2020-08-13,12,8.61,972
547,19013,26033,2,2978.46,2023-02-19,12,5.47,1907
548,5761,18419,2,88236.87,2024-04-17,12,9.6,471
549,10454,10059,3,90008.49,2020-11-07,24,4.43,1167
550,10316,21461,4,2665.77,2020-07-16,36,7.21,1116
551,4892,34728,4,45917.32,2022-11-04,60,7.85,1378
552,9359,32928,2,55507.71,2024-04-24,48,4.32,834
553,13320,27978,3,13555.75,2022-10-06,60,9.75,1824
554,9628,32484,2,90371.87,2024-06-17,24,6.49,727
555,3863,22344,4,8116.78,2020-07-05,36,4.28,1983
556,9636,1268,4,84359.46,2023-02-12,48,3.1,854
557,17008,24338,4,22290.43,2021-10-26,48,6.56,51
558,918,20970,1,66839.29,2022-10-03,36,8.95,1689
559,3205,276,2,2231.57,2021-11-24,12,7.15,1722
560,14722,12487,2,26502.3,2022-05-12,24,9.13,575
561,13290,19853,4,65566.74,2020-10-07,12,9.64,1214
562,7639,20469,2,87903.16,2021-04-06,48,3.54,1149
563,5430,18824,1,57334.91,2022-10-01,12,8.84,150
564,8655,3360,3,27608.58,2023-10-24,36,4.14,314
565,13640,32717,1,36736.55,2021-09-04,60,8.8,570
566,12033,3359,2,95504.26,2021-06-03,12,8.47,1366
567,2509,33191,4,52459.52,2021-06-18,36,9.37,305
568,17388,32492,4,34656.63,2022-05-19,24,9.12,1716
569,11836,9001,2,18982.31,2020-07-13,60,6.19,682
570,7414,11814,4,92951.01,2022-11-10,36,9.59,838
571,12021,5990,1,23876.45,2021-12-10,12,6.71,1807
572,19883,4867,1,2921.55,2023-09-26,60,9.25,1078
573,955,5260,1,38844.92,2021-04-18,12,7.49,1003
574,13224,8463,2,21102.07,2022-03-18,12,9.18,444
575,1250,24087,2,86964.42,2023-11-17,48,9.52,613
576,17779,23369,4,54957.81,2024-06-11,48,5.24,993
577,9177,167,1,30082.82,2023-07-28,12,9.89,264
578,14524,30417,4,73284.94,2023-02-23,24,8.76,1077
579,12262,31199,4,72841.83,2023-11-12,24,6.31,1596
580,7999,21918,1,41235.31,2021-03-06,24,8.04,1004
581,1426,36344,2,40360.89,2022-02-22,12,8.02,1644
582,19377,5142,3,1396.07,2021-08-09,24,3.86,5
583,9546,25247,2,6390.04,2024-04-03,24,3.6,1127
584,7896,23657,2,79469.08,2020-10-29,24,7.47,1220
585,12754,16535,1,99437.88,2024-01-04,36,7.14,774
586,13107,13981,1,23619.41,2022-07-11,24,3.42,877
587,6546,10846,2,99891.24,2022-03-29,48,5.67,992
588,9212,5182,2,99226.21,2022-04-11,36,3.66,884
589,12637,29823,3,24680.67,2020-08-19,24,4.19,1374
590,16071,9728,4,79080.92,2021-10-28,60,9.64,47
591,9968,37407,3,92813.76,2020-07-11,24,8.58,867
592,11246,9864,4,17677.86,2023-12-14,48,4.09,823
593,15350,15746,2,21021.34,2021-02-05,12,4.69,936
594,11098,33606,4,27945.05,2023-01-18,24,6.6,1844
595,10956,15850,1,99891.97,2023-04-29,36,3.88,656
596,7457,8164,4,45585.09,2022-12-16,48,8.2,269
597,19615,22437,1,1722.33,2023-11-26,24,5.78,370
598,14291,18632,1,95160.32,2024-03-26,48,6.46,636
599,738,31453,1,23147.04,2023-01-16,60,7.81,1130
600,12931,10679,3,31424.54,2024-05-02,12,4.28,1694
601,4868,30910,2,37117.08,2020-11-08,36,9.19,1683
602,2717,7711,2,95390.09,2022-08-20,48,9.06,657
603,15212,39890,2,39679.9,2023-03-01,12,4.59,120
604,13640,4969,4,2045.35,2023-05-30,48,4.14,831
605,9953,18000,2,82736.74,2024-01-22,48,3.31,1811
606,2817,11924,1,9167.51,2023-07-31,12,6.19,1628
607,14725,12525,1,43482.09,2023-10-19,48,4.79,1082
608,14967,13044,2,98090.89,2023-04-12,36,6.99,1975
609,17079,27580,1,54216.92,2020-08-21,12,4.43,1370
610,17901,31591,3,38046.69,2020-11-18,24,3.54,741
611,18405,39725,2,73515.71,2024-02-15,24,7.95,1498
612,4144,9988,1,23452.97,2021-04-20,60,5.43,117
613,11201,3007,4,4822.66,2021-02-15,48,8.4,1854
614,17221,12296,4,5536.72,2021-03-30,12,7.89,791
615,2925,9325,2,76154.53,2023-05-14,36,5.51,1151
616,2863,28017,3,9019.31,2024-01-12,24,3.18,1417
617,6876,17280,1,44788.96,2021-09-16,60,8.6,1932
618,17555,8582,4,41725.77,2023-06-01,60,9.79,1013
619,2911,36309,4,26359.3,2024-04-22,12,4.24,1665
620,4191,15633,1,34490.87,2020-08-08,48,4.17,1082
621,11968,12483,1,14095.5,2021-02-22,60,8.7,634
622,1606,27840,1,28854.72,2020-07-16,48,9.69,513
623,11978,32771,4,71534.65,2020-10-30,48,4.05,1775
624,3044,22997,4,45578.94,2022-01-27,60,4.07,802
625,1339,24037,4,78148.88,2022-05-14,12,8.27,1120
626,2479,28793,4,30290.41,2023-08-22,60,4.52,1662
627,406,1851,1,79584.57,2024-05-23,24,3.77,1142
628,12717,1278,4,32746.85,2022-03-29,24,8.04,560
629,9377,35127,2,36548.27,2022-08-24,48,5.77,1625
630,7821,11036,4,12127.71,2024-04-18,24,3.06,488
631,10195,32536,4,1643.2,2022-01-30,48,8.64,1261
632,15288,11315,4,8049.07,2021-05-07,36,5.83,1909
633,8079,4401,2,84884.15,2021-03-10,36,6.89,897
634,14425,7176,1,74955.41,2022-08-02,12,5.63,1296
635,15800,18250,4,74204.23,2020-11-16,60,5.02,1213
636,19170,23951,4,36298.72,2023-06-29,36,3.36,704
637,13441,30458,2,16943.13,2022-03-03,60,8.22,1471
638,1813,10550,1,40557.08,2024-01-15,60,7.89,581
639,12100,361,3,21763.22,2020-09-16,24,9.4,790
640,11807,20591,2,82573.69,2023-01-22,36,9.15,861
641,450,1085,4,24821.95,2022-08-13,24,3.34,247
642,165,24171,2,47428.06,2022-05-07,24,6.69,1987
643,15923,5450,1,7706.04,2024-02-10,24,3.95,1100
644,130,2314,4,23885.02,2022-05-02,12,5.36,154
645,19828,31231,1,77805.24,2020-11-26,24,6.06,1680
646,10083,11033,1,38659.62,2023-04-21,12,3.58,1459
647,19350,16099,1,5747.75,2021-12-22,36,4.13,997
648,1891,25504,1,3780.47,2020-12-12,48,6.13,1110
649,9577,17198,1,52342.33,2020-08-06,12,3.52,697
650,4055,16670,4,27855.28,2024-03-16,12,6.24,1309
651,77,17743,2,35844.18,2022-03-03,12,3.84,1998
652,1320,10551,1,84523.76,2021-03-29,12,3.73,1244
653,17459,8933,1,50547.05,2021-04-02,48,8.09,1093
654,1620,23691,4,71922.67,2023-07-25,24,3.98,1071
655,2991,28499,4,39139.99,2020-12-11,36,7.13,1009
656,14383,2390,2,24956.29,2021-07-12,48,7.91,94
657,19143,23309,2,1226.75,2022-02-11,24,8.76,1774
658,1618,37932,4,45809.56,2020-12-13,24,7.81,958
659,2074,8500,3,91147.87,2021-09-06,36,7.85,1012
660,11086,14823,1,79005.23,2022-07-26,36,9.19,453
661,1498,8467,2,7527.01,2022-11-18,60,9.72,1228
662,3107,905,4,27333.44,2023-09-09,60,7.99,912
663,7055,25830,4,31991.89,2023-05-28,60,3.02,218
664,4705,32167,2,59456.69,2020-10-26,12,5.88,474
665,3395,22808,3,15679.48,2021-10-17,12,5.2,432
666,17472,26124,1,59523.42,2023-01-15,36,3.89,341
667,14567,38137,3,1758.45,2023-02-24,60,5.03,551
668,10323,16794,1,51334.21,2023-08-15,60,4.82,1636
669,12887,23965,4,84845.24,2022-09-11,24,7.52,1313
670,6750,6842,2,41738.52,2022-05-04,24,7.86,1278
671,3648,35731,4,51921.82,2021-03-04,24,7.32,1758
672,13007,32371,4,14854.69,2022-12-31,24,9.32,357
673,1165,21379,4,39785.68,2021-12-08,24,7.21,23
674,11727,28528,2,84574.5,2022-05-23,36,5.94,1786
675,11037,8025,4,54146.44,2023-11-08,12,3.56,522
676,1603,39911,3,67898.19,2021-04-01,48,3.39,1782
677,13130,17953,3,18304.77,2021-05-16,48,6.33,1861
678,5853,28981,4,69862.67,2022-01-29,60,7.43,1124
679,16071,29680,3,24327.94,2022-12-01,24,7.88,802
680,602,30201,1,67292.96,2021-05-04,60,6.35,1204
681,11318,10815,4,33965.29,2021-04-18,12,9.14,1247
682,3734,22557,4,11217.86,2021-12-06,48,8.47,1930
683,17828,29216,2,12211.85,2021-02-15,12,7.37,762
684,13048,7168,1,18134.03,2023-07-17,24,5.69,1683
685,18807,27047,3,25459.73,2022-10-01,48,9.3,442
686,10039,17913,3,97307.06,2022-03-04,12,8.62,1632
687,1468,18963,1,73217.97,2022-02-05,24,4.18,769
688,2,14891,1,10810.51,2021-08-13,24,4.45,1016
689,12938,12981,3,61726.18,2021-09-29,12,7.91,1349
690,15659,4606,3,24319.67,2021-02-03,24,7.53,516
691,1505,20149,2,71186.22,2021-02-02,60,5.85,1040
692,10690,6945,4,8862.67,2022-12-02,48,6.1,792
693,13642,5738,1,60774.47,2021-05-18,36,7.85,336
694,13672,7987,1,68987.22,2023-09-12,48,4.42,1783
695,3013,32542,1,96958.43,2022-05-31,36,9.76,258
696,15609,29079,2,65474.97,2021-11-08,36,7.81,497
697,11581,1146,4,51828.95,2021-11-19,60,4.81,896
698,8133,14724,2,27137.4,2023-12-20,60,3.81,160
699,10986,4388,4,88017.42,2022-01-26,12,3.82,1499
700,15914,4444,2,84566.16,2021-04-29,24,7.19,852
701,1018,28994,2,10282.15,2021-07-22,12,8.23,1688
702,9475,14424,3,37015.3,2020-09-13,12,8.71,1932
703,4218,25325,4,89621.89,2020-11-26,36,9.47,690
704,3270,24102,1,60758.4,2022-08-05,24,9.33,1699
705,3302,15928,3,31571.73,2023-09-16,36,9.66,380
706,15079,35283,2,16807.13,2021-03-28,36,8.05,1569
707,2128,23880,4,55272.92,2020-09-08,48,5.81,1953
708,16132,20152,4,48731.71,2022-11-09,60,7.68,957
709,7781,3005,2,37354.77,2020-07-13,48,7.19,691
710,14601,5354,1,93176.83,2021-07-14,12,8.46,1451
711,3586,7660,1,10505.13,2021-12-08,24,9.33,1637
712,4922,23755,2,95218.99,2023-01-02,24,4.25,1292
713,11870,20307,4,94315.03,2022-09-24,48,5.78,1859
714,10997,14039,2,19741.42,2023-03-23,24,6.93,1601
715,18590,22029,1,41732.87,2021-06-07,12,3.59,1441
716,12696,1983,2,25974.58,2022-08-06,36,7.1,1192
717,8495,30415,4,14462.69,2020-08-30,36,6.96,1866
718,14354,20277,2,44465.87,2021-04-02,60,8.11,1067
719,8066,17421,1,62774.6,2021-11-12,36,9.63,1580
720,9441,27989,1,90040.66,2020-09-20,60,3.08,285
721,8391,35082,4,25174.38,2022-04-21,12,5.92,397
722,15486,34202,4,14514.67,2020-09-27,24,6.92,12
723,6093,8341,4,70017.89,2024-05-13,12,3.56,1631
724,9031,14538,2,17699.34,2024-02-02,24,4.98,1326
725,15267,19598,4,39562.39,2023-05-31,48,7.25,1922
726,1233,12911,3,65594.4,2022-04-27,48,7.05,1277
727,17038,5183,2,13337.83,2023-09-06,36,7.14,499
728,7214,29067,4,86758.24,2021-09-10,48,5.38,754
729,1523,12097,1,7316.92,2023-10-13,48,6.28,35
730,6796,18980,4,22319.15,2022-11-15,60,3.55,727
731,5401,36619,1,18062.93,2020-12-03,24,8.76,849
732,10307,21109,1,34185.06,2023-09-07,60,9.39,90
733,9033,11295,4,75399.23,2023-02-18,36,9.74,776
734,2625,33428,3,73510.9,2021-03-12,36,8.23,605
735,14567,27236,4,61046.76,2023-01-07,48,5.0,1946
736,6621,9697,1,20096.4,2023-07-02,60,4.89,970
737,15926,2310,2,40371.03,2024-03-26,48,6.42,1626
738,17419,6196,3,48644.5,2024-04-14,60,3.76,1022
739,19089,22347,4,30089.99,2022-04-04,24,9.15,418
740,3340,1099,4,76241.29,2024-06-28,48,6.62,115
741,1522,36386,2,19452.34,2023-02-09,48,8.99,617
742,17052,19765,4,25795.91,2022-02-11,36,9.88,1927
743,10037,32373,3,86512.13,2023-01-05,36,4.47,1220
744,2511,29440,1,15618.51,2023-05-16,60,5.21,826
745,13562,36919,1,53782.88,2023-03-14,24,8.51,1525
746,9891,4006,3,29101.78,2023-12-05,12,7.64,1650
747,14854,10757,4,50756.64,2020-09-01,48,5.92,1517
748,14172,7742,1,44563.89,2022-12-18,24,6.19,1099
749,3939,10737,3,71418.09,2023-06-02,24,4.25,413
750,10273,13672,1,79159.16,2021-07-12,36,4.1,1400
751,19242,23387,1,65437.78,2023-01-02,12,5.53,1444
752,18498,30224,4,84115.54,2023-04-12,60,3.86,729
753,2391,1346,1,13451.13,2022-09-07,48,8.14,1301
754,1359,11386,1,4624.45,2024-01-16,48,5.8,1021
755,7949,31483,1,70448.87,2021-04-27,36,9.19,761
756,16370,23339,4,76039.39,2023-08-07,60,6.75,676
757,13239,34269,2,5920.18,2021-07-15,24,7.5,1418
758,12116,15361,4,43997.32,2023-02-07,48,9.94,1893
759,1472,25237,4,8516.11,2022-08-16,24,3.78,457
760,2798,6557,3,45905.85,2023-08-16,48,8.54,920
761,10488,37276,3,54083.24,2022-08-08,48,5.82,192
762,14446,6987,1,44448.69,2020-11-01,12,7.26,739
763,7677,1988,3,7411.43,2022-01-28,36,8.74,1713
764,8872,1393,2,39240.3,2023-08-10,60,3.47,1123
765,15597,18133,2,68864.81,2022-11-21,48,9.25,1572
766,10193,15698,2,90138.39,2021-09-26,48,9.87,978
767,266,18194,4,14274.44,2023-09-07,60,3.23,1009
768,5140,25017,3,53780.44,2021-04-23,24,6.74,96
769,5581,11408,3,13656.44,2022-07-15,60,4.81,1688
770,14840,1753,3,78679.77,2023-09-02,12,3.72,663
771,16750,21748,2,95264.47,2023-06-14,60,3.81,1214
772,10954,24443,1,75780.52,2021-06-15,48,8.48,1760
773,67,17939,4,57972.26,2021-08-28,24,9.75,37
774,4353,29968,2,55280.67,2021-10-25,24,7.41,1804
775,11738,6499,2,65429.24,2022-02-09,60,8.81,1393
776,18032,1009,2,57929.76,2020-08-13,60,9.01,1719
777,11198,34176,2,36672.45,2023-07-28,36,8.51,1549
778,18837,20065,3,75043.75,2022-10-20,12,3.45,279
779,8750,12514,3,38036.24,2021-02-17,48,5.77,217
780,12633,25408,1,93833.9,2021-10-10,24,5.82,867
781,8460,38284,4,15474.2,2024-04-19,36,5.75,873
782,2319,2142,1,74739.39,2022-08-02,60,7.07,1822
783,19462,22701,3,3632.5,2024-01-03,12,7.19,1297
784,6352,23300,2,19315.35,2024-01-26,60,8.82,1905
785,9707,748,3,31526.81,2023-07-30,36,5.28,62
786,17850,12124,3,95373.69,2021-11-12,60,3.09,596
787,16109,12137,1,84409.61,2024-01-21,12,7.61,1904
788,895,14940,4,25911.61,2021-09-28,24,7.46,729
789,8269,33807,4,38207.07,2021-12-24,48,3.05,1366
790,6793,38415,3,56467.83,2024-04-11,48,3.17,397
791,26,1130,4,91699.76,2021-04-06,36,3.58,699
792,5550,38637,2,98391.41,2021-07-04,48,7.33,1043
793,9067,20417,3,80725.82,2022-06-27,60,8.57,177
794,14210,2526,2,53323.62,2024-04-04,24,8.95,1636
795,15251,34251,3,95653.9,2024-06-16,24,5.27,396
796,5034,37413,2,41147.77,2022-12-20,60,7.66,445
797,16402,39145,4,23365.73,2021-10-15,12,4.82,1257
798,6702,12500,1,23839.84,2021-08-13,36,9.94,1939
799,5931,10529,3,4906.81,2021-05-16,48,5.01,76
800,5632,14208,1,16241.93,2021-10-05,36,5.48,265
801,13410,17668,3,83724.84,2022-05-27,24,8.06,455
802,2391,30406,3,59950.51,2024-03-30,36,7.94,1820
803,6616,35944,3,14555.22,2020-09-28,48,7.49,718
804,11725,16677,4,74323.35,2021-01-22,48,6.15,735
805,11563,7820,4,38361.97,2024-06-17,48,4.16,1408
806,9020,9493,2,42455.27,2023-07-22,60,3.52,1588
807,5867,28133,3,76092.24,2021-08-13,36,5.59,851
808,8408,8206,1,84294.74,2021-08-04,60,6.4,1530
809,2694,15003,1,67608.62,2021-01-17,12,7.54,1391
810,12622,18586,2,96561.66,2022-01-09,24,6.06,144
811,13385,6528,3,29400.9,2020-12-02,48,7.38,885
812,7357,3068,1,76337.49,2023-10-27,60,5.14,1093
813,8629,16222,4,46205.82,2023-01-30,24,7.43,1123
814,18235,22983,2,2353.6,2022-10-26,60,3.59,396
815,17035,25998,2,48632.31,2022-11-27,48,5.8,1049
816,19622,19453,4,12428.2,2023-10-22,12,5.6,948
817,6924,14424,1,54919.85,2021-12-20,36,3.11,891
818,1481,11041,4,9448.59,2023-10-10,12,6.02,1493
819,18761,34049,4,49050.81,2022-02-20,12,8.18,1508
820,525,21661,1,66103.19,2022-04-26,24,3.06,1589
821,7550,19972,2,28809.25,2022-08-07,12,5.95,1175
822,8382,36703,4,60478.12,2024-04-08,60,6.31,1168
823,13197,2683,3,68708.58,2023-06-07,36,5.94,569
824,6462,37146,4,4653.34,2021-07-09,12,3.73,1063
825,8671,22301,4,19406.08,2023-08-25,12,7.05,109
826,9330,35527,4,86357.4,2022-08-19,36,8.37,1717
827,18066,15291,2,97758.77,2023-04-08,12,4.52,1066
828,11502,18063,2,11059.06,2021-10-02,12,4.1,1210
829,1602,26767,4,78790.09,2023-10-12,12,9.57,935
830,2601,31538,2,40089.9,2022-10-20,60,3.6,398
831,14011,14133,2,46194.84,2023-08-09,12,6.95,1247
832,13904,3775,4,15084.71,2021-12-05,24,7.2,634
833,13852,29594,1,97795.27,2022-04-19,48,9.19,1157
834,13469,21345,1,49035.09,2021-05-09,60,8.31,1187
835,18151,13399,1,55199.0,2021-11-05,12,6.91,1239
836,14727,36510,4,64503.89,2023-01-09,24,4.03,733
837,2573,38676,2,92810.77,2022-10-13,48,5.87,235
838,17046,22022,2,62749.33,2020-11-28,48,6.96,1867
839,19225,8440,1,65176.82,2022-10-06,36,3.74,658
840,19644,22132,3,14678.06,2021-05-15,36,9.98,751
841,8862,4071,3,87691.97,2022-02-02,48,8.54,588
842,1369,36803,2,18276.21,2022-07-31,24,8.01,1033
843,19241,5554,1,38349.19,2023-07-24,24,8.04,1098
844,13005,30502,1,46069.15,2022-02-17,36,6.64,954
845,15862,33215,2,52927.71,2021-02-08,36,8.62,492
846,8513,8166,4,99738.28,2021-11-22,48,7.98,913
847,13864,11229,3,24329.05,2022-06-01,24,5.86,1277
848,14562,38259,2,29281.34,2022-11-21,48,4.88,1254
849,17709,30261,3,60129.95,2020-11-06,48,7.46,1543
850,14169,32501,3,76561.79,2023-09-14,36,8.15,1198
851,9994,15650,1,94920.92,2022-07-07,36,6.64,1677
852,3499,37023,1,99463.27,2023-03-27,36,7.07,1192
853,266,6025,3,77753.72,2023-11-08,36,5.87,170
854,6690,2042,3,53151.65,2024-03-28,48,7.52,1417
855,10194,24101,2,79830.74,2021-07-14,12,8.19,946
856,4769,13354,2,13854.47,2022-02-24,24,4.38,795
857,5570,14625,2,98828.7,2024-01-29,24,7.45,634
858,19544,27150,3,87621.18,2023-07-01,60,3.54,1218
859,7563,35295,3,33669.93,2022-02-14,60,5.03,1541
860,16067,7574,2,93630.84,2023-07-19,60,9.6,29
861,18,19068,1,33910.42,2020-12-07,48,7.3,1189
862,13520,29085,4,55325.71,2023-05-13,12,4.43,1446
863,3910,13268,4,72124.89,2022-12-22,12,5.46,339
864,15751,13023,4,54365.85,2023-08-21,24,4.33,1672
865,15044,13667,1,79307.0,2023-10-12,48,3.1,1520
866,19177,9469,3,81097.16,2020-11-09,24,7.41,1389
867,3775,7157,3,56882.83,2022-04-05,12,3.93,1857
868,17726,8932,1,66365.3,2021-02-02,12,8.4,1366
869,18233,22502,3,15831.8,2021-11-22,12,4.05,500
870,1228,34385,4,31710.92,2022-12-24,60,7.57,1681
871,10926,109,2,58837.55,2022-02-03,12,9.92,511
872,16812,27818,3,11305.63,2020-12-31,24,6.3,1351
873,19148,35475,1,11368.42,2023-03-10,36,3.84,217
874,15745,31965,4,25997.63,2020-09-22,60,5.78,1325
875,2342,26757,3,15979.3,2021-08-01,60,9.9,1156
876,1294,36163,4,10562.3,2022-06-07,12,6.62,1828
877,634,9857,1,69217.73,2021-01-07,36,8.55,1094
878,9739,21767,1,92964.1,2021-11-16,48,3.41,1276
879,891,10984,4,46734.39,2020-12-28,24,4.3,1439
880,18486,26709,3,85678.73,2022-06-05,24,3.48,1811
881,7935,35206,1,44545.98,2024-03-09,36,4.11,445
882,6741,1051,1,74296.03,2021-07-28,12,5.39,876
883,1243,2479,2,75739.72,2021-10-27,60,9.93,1206
884,4437,11412,3,95598.33,2022-09-13,36,8.11,167
885,8463,30238,3,3400.62,2021-05-14,12,5.73,91
886,800,22889,1,82576.19,2023-02-13,24,8.87,714
887,18501,5582,2,37657.25,2023-10-19,24,8.18,1882
888,19468,12245,1,63103.93,2023-09-18,48,4.38,1555
889,7113,19108,3,56677.13,2022-11-03,24,9.55,39
890,18995,1575,1,53215.2,2020-12-18,60,8.19,1150
891,2138,19516,2,25031.79,2020-10-10,12,8.33,1475
892,4596,30893,1,9261.92,2020-11-03,48,8.27,173
893,19153,18999,2,58694.12,2024-01-05,24,7.28,653
894,1137,17902,1,98629.81,2021-09-03,12,3.15,754
