payment_id,loan_id,payment_date,amount,status,interest_amount
594,13166,2022-12-14,184.98,on-time,41.11
595,5813,2024-11-04,1317.03,late,90.71
596,3947,2025-04-09,1257.74,missed,52.66
597,4867,2022-07-29,1000.5,on-time,70.08
598,13733,2025-06-26,586.13,on-time,25.51
599,12830,2022-12-19,1029.12,on-time,27.31
600,3502,2024-02-09,1065.86,late,13.68
601,2296,2021-09-22,425.78,missed,25.2
602,348,2024-12-04,510.06,missed,35.07
603,3937,2022-10-05,825.31,missed,25.93
604,6864,2021-09-23,1238.53,late,17.98
605,616,2023-05-01,1209.71,late,20.86
606,14795,2023-04-24,407.11,on-time,51.47
607,14037,2023-10-26,389.26,on-time,28.57
608,3245,2021-11-29,1954.29,late,42.78
609,4112,2024-04-26,1058.73,missed,55.31
610,556,2025-06-17,1671.57,late,72.14
611,3116,2022-12-06,1860.19,on-time,13.54
612,6984,2023-05-14,1554.17,missed,81.95
613,739,2021-07-23,1311.78,on-time,66.51
614,14549,2023-10-09,1294.27,on-time,17.36
615,397,2023-07-29,699.4,on-time,88.62
616,4387,2022-04-09,221.34,late,92.88
617,2595,2024-06-19,120.69,on-time,15.5
618,14323,2022-09-04,622.29,missed,34.92
619,9808,2021-07-17,587.17,on-time,82.56
620,325,2022-08-25,375.17,on-time,77.34
621,2539,2023-06-14,1860.33,on-time,26.61
622,1303,2021-09-11,888.81,late,28.84
623,3393,2025-01-29,1793.55,late,43.34
624,13441,2021-09-27,1249.28,on-time,53.61
625,13290,2021-11-03,665.17,missed,65.64
626,10226,2021-07-08,1772.7,late,43.2
627,3805,2022-04-26,298.35,late,51.63
628,2289,2024-08-16,1407.98,late,77.27
629,8666,2023-10-31,1571.85,missed,13.3
630,8918,2024-03-01,1458.18,on-time,32.72
631,3809,2022-04-17,1530.41,missed,74.2
632,11623,2023-06-23,1061.95,missed,90.57
633,13966,2024-06-25,1675.45,late,56.05
634,14820,2023-08-28,320.05,missed,57.89
635,6862,2022-05-09,1760.17,late,19.65
636,9839,2023-02-09,289.42,missed,50.27
637,10830,2022-01-03,847.05,late,57.94
638,8804,2022-06-25,444.1,on-time,31.82
639,11824,2024-11-10,1553.35,late,34.23
640,9964,2022-08-20,1619.46,on-time,43.96
641,6160,2023-04-15,1720.34,late,11.81
642,2561,2021-08-31,1445.2,on-time,38.99
643,930,2024-08-22,1482.79,on-time,29.03
644,5416,2023-07-15,435.9,late,39.47
645,1027,2024-12-14,932.56,late,20.78
646,13558,2022-04-29,1207.88,missed,90.15
647,4231,2024-09-30,1109.87,missed,63.42
648,7556,2024-01-29,851.13,late,71.12
649,5142,2024-06-12,540.06,missed,81.03
650,7335,2023-11-29,441.46,on-time,54.86
651,9788,2022-06-05,1576.57,on-time,17.82
652,3699,2022-11-03,1872.97,missed,58.34
653,11409,2023-01-17,1878.02,on-time,62.82
654,8777,2022-11-30,592.67,late,77.09
655,10633,2024-09-24,1808.1,on-time,48.85
656,3268,2025-04-13,1532.58,on-time,21.48
657,3992,2022-03-07,455.22,on-time,35.54
658,10023,2021-07-10,1223.39,late,42.68
659,6081,2021-12-19,1606.89,on-time,68.13
660,13938,2023-10-12,1494.64,missed,61.37
661,5751,2022-05-08,670.94,missed,42.05
662,12846,2024-05-04,151.17,late,98.79
663,14738,2023-07-16,740.94,late,64.52
664,6290,2021-10-17,1028.69,on-time,31.35
665,3205,2022-12-03,1846.27,on-time,19.16
666,1629,2023-01-17,534.43,missed,23.76
667,8535,2023-06-27,1961.24,on-time,32.14
668,1049,2022-09-11,222.69,on-time,24.46
669,7583,2023-12-08,1658.18,late,26.79
670,8590,2025-06-30,1069.2,missed,35.66
671,8516,2024-01-28,1125.47,missed,25.6
672,10878,2023-07-31,1495.68,late,90.71
673,5905,2023-07-15,898.62,missed,17.22
674,12247,2023-04-06,1755.57,on-time,57.21
675,11998,2023-07-15,598.1,missed,46.94
676,14615,2024-10-24,233.81,on-time,98.41
677,1449,2023-01-07,1048.95,on-time,20.08
678,11212,2022-02-17,1258.83,on-time,45.81
679,3833,2021-11-13,1358.87,missed,97.25
680,2118,2022-08-06,962.52,missed,87.9
681,11964,2024-02-23,1393.09,missed,83.54
682,6298,2024-03-03,1834.94,late,33.21
683,5500,2024-01-09,1629.26,late,25.38
684,994,2024-11-01,1686.6,on-time,70.18
685,14031,2022-07-22,932.44,on-time,93.64
686,5243,2023-09-01,1084.94,late,60.11
687,13135,2023-06-18,502.01,late,61.45
688,2207,2024-06-15,854.12,missed,35.2
689,13897,2025-04-22,1557.88,late,79.25
690,8954,2021-11-01,1716.29,on-time,26.83
691,10555,2023-10-16,1087.73,on-time,39.13
692,8519,2024-04-16,246.71,on-time,48.29
693,5961,2024-04-25,768.32,missed,55.68
694,7773,2023-11-06,1213.01,on-time,31.82
695,10864,2024-02-16,1055.76,missed,20.34
696,10687,2025-01-31,925.63,missed,64.96
697,7016,2023-03-19,1059.59,on-time,35.98
698,9304,2023-12-08,218.45,on-time,62.31
699,2911,2021-07-19,1254.5,missed,23.89
700,13696,2022-10-08,704.77,on-time,53.3
701,7233,2024-06-29,1432.14,late,57.93
702,13284,2024-07-06,1212.38,on-time,14.66
703,2936,2024-01-01,828.54,late,40.29
704,13435,2022-10-17,1905.2,late,22.1
705,12053,2023-04-17,538.24,late,15.7
706,6877,2024-10-19,1730.54,late,99.1
707,11785,2024-01-12,1358.42,on-time,39.01
708,6479,2022-08-28,666.26,late,82.89
709,3188,2023-10-23,903.71,on-time,32.92
710,4468,2023-09-23,1886.45,on-time,71.34
711,5932,2024-02-27,1012.24,on-time,78.42
712,10108,2024-08-11,1485.41,on-time,63.61
713,10850,2021-08-20,1620.88,missed,52.44
714,9762,2025-03-30,1774.81,missed,47.07
715,11610,2021-07-19,1935.54,on-time,41.4
716,14883,2023-10-31,673.54,on-time,93.66
717,11017,2022-06-12,1156.03,late,84.76
718,4546,2023-06-04,774.45,on-time,96.85
719,12473,2022-09-21,552.05,on-time,21.19
720,6948,2021-10-05,964.41,late,75.78
721,5945,2022-01-31,950.52,late,94.45
722,9867,2024-10-05,815.21,on-time,26.31
723,985,2021-11-08,542.99,late,15.98
724,8831,2024-05-17,1160.52,on-time,76.7
725,575,2025-02-13,1954.82,late,61.7
726,13982,2024-12-19,482.44,missed,85.76
727,10323,2024-05-27,373.8,on-time,22.58
728,12409,2023-03-02,1865.06,late,81.57
729,10805,2025-06-14,1960.45,late,28.15
730,12555,2024-02-24,1117.93,missed,24.73
731,890,2025-03-21,908.46,late,24.78
732,14968,2024-07-17,1999.48,on-time,83.31
733,9289,2024-06-16,1551.23,missed,69.87
734,9253,2021-11-26,884.17,on-time,57.08
735,10678,2024-03-16,327.2,missed,42.29
736,10747,2022-10-28,1237.16,missed,88.95
737,6277,2023-04-08,646.68,late,45.32
738,4754,2024-12-09,1388.16,late,83.49
739,7764,2024-11-04,1057.89,late,49.52
740,7961,2022-10-18,1830.87,late,43.92
741,1962,2021-08-03,313.08,late,51.64
742,8746,2024-07-21,1144.74,late,37.12
743,7170,2022-01-01,1497.46,on-time,77.28
744,620,2024-01-09,340.11,missed,55.24
745,3179,2021-09-24,567.35,late,30.9
746,6245,2023-09-16,1763.83,on-time,90.96
747,5087,2022-07-25,175.29,on-time,44.55
748,7947,2025-05-24,823.47,on-time,58.92
749,2658,2023-01-29,679.74,on-time,91.58
750,8147,2024-06-29,140.56,on-time,66.18
751,6410,2022-01-12,1580.74,late,20.52
752,6601,2023-02-09,1074.64,late,94.58
753,7056,2023-03-24,1850.22,on-time,66.49
754,8688,2022-09-25,907.05,on-time,40.14
755,1715,2024-02-29,943.85,late,22.53
756,8063,2023-08-02,429.66,missed,81.46
757,1718,2023-10-30,1036.35,late,65.81
758,1793,2025-03-17,862.56,late,58.01
759,2143,2021-07-12,881.89,late,90.45
760,7207,2023-07-29,221.0,missed,80.97
761,2778,2023-04-14,104.47,missed,23.65
762,11536,2025-05-06,1566.35,missed,38.05
763,2610,2021-09-07,1802.57,late,32.36
764,9156,2022-01-21,1864.96,missed,76.96
765,12464,2023-07-30,238.57,on-time,13.02
766,3431,2024-07-26,282.35,on-time,61.29
767,9385,2022-10-11,1284.65,late,78.62
768,8826,2025-03-04,988.15,missed,88.91
769,7024,2025-03-27,787.66,late,40.79
770,5209,2021-11-28,1316.72,missed,83.91
771,6481,2022-05-28,931.77,missed,19.96
772,10519,2023-10-05,621.1,late,86.18
773,9534,2022-09-04,1072.32,missed,21.47
774,9496,2024-02-06,415.51,late,45.76
775,1295,2024-07-04,266.42,on-time,81.76
776,2431,2022-04-01,337.69,late,23.49
777,3213,2022-10-28,1800.75,missed,30.63
778,4397,2022-07-28,252.21,late,75.0
779,7178,2023-09-03,748.78,missed,74.8
780,9312,2022-06-12,1148.33,late,67.7
781,7225,2022-12-22,1582.21,missed,72.46
782,13067,2024-03-07,1233.14,late,58.85
783,14107,2023-04-28,1395.53,late,32.66
784,14834,2024-07-28,1937.06,on-time,41.11
785,10064,2022-05-31,1280.11,on-time,26.34
786,5294,2023-07-02,1293.51,missed,91.76
787,5825,2022-02-07,1172.44,missed,62.51
788,14221,2022-08-05,435.42,late,46.08
789,7713,2025-04-05,1501.47,missed,51.58
790,9230,2022-06-17,1773.82,on-time,95.26
791,14537,2022-12-24,1855.01,on-time,23.8
792,1336,2022-06-22,113.85,on-time,62.76
793,3914,2024-10-28,472.56,on-time,55.53
794,1197,2022-05-22,1947.07,missed,65.03
795,523,2022-06-09,155.02,missed,11.63
796,4636,2025-04-14,734.25,missed,88.49
797,2640,2025-03-21,1874.16,late,93.89
798,7265,2022-09-03,1521.01,on-time,60.86
799,12150,2021-11-06,1938.36,late,72.7
800,1475,2021-11-09,986.82,missed,93.02
801,7479,2022-08-24,1662.34,on-time,73.65
802,4450,2024-01-01,503.82,on-time,23.73
803,5300,2021-09-06,516.48,on-time,61.87
804,3197,2021-12-20,1463.05,on-time,64.6
805,8682,2023-06-19,1610.81,late,48.17
806,11114,2022-02-14,1707.09,missed,76.28
807,13888,2025-02-05,581.13,on-time,94.09
808,4065,2025-01-28,600.1,late,93.3
809,12499,2023-02-04,971.25,missed,50.58
810,7463,2023-09-02,1221.06,late,20.19
811,2404,2022-10-28,396.81,late,98.64
812,9441,2022-07-30,1615.6,on-time,85.5
813,3357,2024-04-27,940.3,on-time,21.22
814,2037,2022-10-02,1529.16,late,92.88
815,1576,2021-07-05,531.12,late,88.29
816,12560,2023-10-20,1520.52,late,56.7
817,4789,2024-08-08,1766.13,on-time,63.21
818,4968,2025-05-09,155.82,late,45.91
819,6330,2024-12-14,1678.8,missed,14.93
820,2683,2022-12-15,1752.01,missed,40.17
821,378,2025-06-10,1670.59,late,82.26
822,1073,2024-12-22,184.91,missed,10.42
823,3593,2022-10-24,1580.34,missed,40.01
824,4481,2024-11-09,634.17,on-time,45.84
825,148,2022-03-03,1048.27,missed,58.37
826,4699,2025-04-14,283.0,late,92.79
827,11311,2023-05-14,206.02,missed,41.17
828,3432,2024-07-22,1736.38,late,41.23
829,6832,2022-01-29,433.86,on-time,76.38
830,11436,2023-03-26,243.71,missed,50.7
831,5085,2024-09-27,1892.18,missed,30.21
832,14230,2024-06-05,830.2,on-time,50.72
833,11171,2023-03-03,772.44,late,22.68
834,13263,2025-04-05,1089.85,missed,25.87
835,2718,2023-07-24,1770.44,missed,54.85
836,2613,2022-03-07,1831.08,on-time,47.7
837,1457,2025-02-10,1795.27,missed,92.34
838,1284,2024-10-19,596.01,on-time,42.62
839,7572,2023-05-29,1121.96,on-time,62.25
840,1307,2021-10-05,934.31,missed,66.9
841,10901,2022-05-22,119.87,on-time,11.18
842,8568,2022-06-18,175.87,late,69.72
843,8676,2021-10-25,589.41,late,26.02
844,12206,2024-06-13,1815.35,missed,96.5
845,10164,2025-05-21,1147.25,late,23.38
846,5863,2022-02-18,1664.2,on-time,47.32
847,13867,2024-06-22,1757.42,missed,17.68
848,14443,2023-08-15,1284.17,late,99.72
849,3754,2024-09-02,1051.21,on-time,55.2
850,5257,2022-02-15,1571.41,missed,63.58
851,11945,2023-11-09,1103.9,missed,16.04
852,5386,2023-11-25,1394.58,missed,77.5
853,12676,2022-03-21,1308.08,missed,28.89
854,10570,2021-09-18,171.85,missed,90.82
855,7504,2024-02-23,840.94,missed,28.46
856,5369,2023-07-05,110.05,missed,27.16
857,9094,2024-02-01,1211.34,on-time,13.29
858,6557,2024-08-11,182.38,missed,52.49
859,7605,2024-02-24,1532.27,on-time,60.84
860,7629,2023-11-01,1853.41,on-time,15.91
861,13546,2023-08-02,877.14,late,79.8
862,11448,2023-10-29,1288.6,late,50.8
863,6436,2022-08-19,1554.67,on-time,57.2
864,4863,2025-04-25,1049.23,on-time,49.67
865,9317,2025-01-03,303.37,missed,46.07
866,14755,2024-06-10,1695.36,on-time,60.37
867,1658,2022-12-03,1876.32,on-time,23.97
868,2675,2024-05-04,1936.67,missed,26.37
869,6162,2024-10-01,341.05,on-time,87.56
870,11859,2024-05-21,370.12,late,95.15
871,8634,2024-01-11,923.18,missed,43.6
872,14268,2022-12-31,844.87,on-time,34.37
873,8222,2024-02-16,1867.42,missed,67.96
874,10368,2023-02-19,1925.33,late,46.79
875,11805,2023-08-30,1775.25,late,12.28
876,3013,2022-09-22,1987.16,on-time,24.05
877,10359,2025-06-29,864.14,on-time,74.44
878,13817,2022-07-22,604.61,missed,69.3
879,3160,2024-09-08,1377.55,late,12.44
880,10626,2021-10-15,603.0,missed,29.98
881,14601,2021-08-14,937.6,on-time,30.8
882,8889,2021-09-24,718.19,late,70.47
883,10700,2022-09-06,647.92,late,11.77
884,3977,2024-12-29,252.42,on-time,19.37
885,6377,2023-03-10,1303.68,late,81.99
886,13233,2021-08-30,1584.32,on-time,26.07
887,3358,2024-02-19,767.47,late,68.75
888,1361,2022-08-30,807.78,missed,31.44
889,5897,2023-11-13,693.28,late,18.95
890,11709,2022-04-04,981.5,missed,31.89
891,14301,2024-11-01,388.48,missed,75.0
892,5241,2023-10-06,597.41,on-time,87.01
893,14925,2023-09-04,1796.6,on-time,84.72
894,453,2025-04-03,796.79,late,45.75
895,4476,2022-01-29,1381.49,on-time,70.13
896,925,2024-01-01,1829.35,on-time,28.45
897,4727,2023-01-04,900.0,missed,36.38
898,14260,2025-04-13,760.28,missed,90.67
899,6362,2023-06-02,921.24,on-time,11.17
900,9773,2021-12-22,1129.5,missed,17.7
901,13590,2023-05-04,267.54,on-time,28.71
902,3942,2021-10-28,537.63,on-time,12.39
903,8916,2023-11-11,1522.9,late,26.33
904,3891,2025-04-04,225.48,missed,62.47
905,3427,2024-04-13,589.12,late,47.93
906,3467,2022-01-26,549.49,late,90.34
907,4425,2023-03-26,1066.12,missed,83.57
908,9516,2023-03-31,424.37,on-time,40.76
909,2594,2023-06-07,1159.48,on-time,33.35
910,13847,2023-12-12,1132.63,late,44.17
911,10284,2024-07-21,1243.15,late,63.13
912,6407,2022-01-18,839.93,on-time,34.13
913,14121,2023-07-02,107.2,late,66.17
914,5390,2023-08-23,1226.09,on-time,46.85
915,6012,2021-07-06,1534.95,missed,59.68
916,13779,2023-10-21,1583.84,on-time,49.25
917,7211,2024-06-02,1905.96,on-time,36.5
918,7070,2024-08-29,1834.02,missed,95.36
919,8675,2024-04-12,1832.14,on-time,78.72
920,9384,2024-08-12,1796.26,on-time,22.61
921,12590,2023-01-20,1928.63,missed,88.16
922,827,2025-02-01,1676.71,on-time,53.87
923,11193,2025-05-16,1366.17,late,90.51
924,8115,2024-02-27,147.25,late,81.99
925,10623,2023-09-03,850.48,missed,48.27
926,496,2024-03-25,1203.85,on-time,12.02
927,14748,2022-11-07,636.01,missed,34.18
928,7826,2022-10-23,849.16,on-time,58.75
929,5198,2023-10-09,590.66,on-time,67.01
930,2414,2023-05-29,1189.53,missed,33.21
931,10492,2022-04-13,1596.28,missed,22.54
932,6356,2023-02-02,412.23,on-time,85.14
933,683,2022-04-25,1915.5,late,98.6
934,12865,2021-10-17,151.88,late,57.31
935,14592,2024-03-06,1449.22,late,25.45
936,6979,2022-01-27,950.35,missed,34.51
937,6337,2022-05-10,1218.73,missed,11.66
938,13487,2022-07-15,1769.5,on-time,92.29
939,12040,2022-03-15,124.46,late,20.6
940,9748,2022-04-16,1933.29,on-time,61.89
941,3921,2022-04-05,705.26,late,34.66
942,13862,2022-07-21,1448.03,late,59.88
943,7697,2022-11-19,1839.89,missed,68.63
944,12515,2021-12-15,1192.59,late,84.68
945,4796,2022-01-22,1575.28,on-time,28.58
946,6832,2024-12-01,1394.24,on-time,10.99
947,12914,2025-06-29,501.33,missed,22.32
948,14422,2022-07-19,1467.77,on-time,91.0
949,235,2024-03-28,1181.8,on-time,88.65
950,7095,2025-06-02,993.51,late,63.77
951,11287,2023-06-01,1072.7,missed,64.05
952,11366,2025-03-20,948.74,late,69.85
953,2000,2023-09-29,1219.91,late,25.78
954,3169,2025-06-29,1646.56,missed,92.3
955,3036,2022-01-17,805.91,missed,47.69
956,9886,2022-02-02,1286.65,missed,44.48
957,4422,2021-11-19,1681.26,on-time,56.7
958,12558,2022-11-22,1947.94,late,14.23
959,11260,2024-02-07,1758.42,late,24.97
960,5655,2024-05-11,188.99,on-time,76.42
961,8990,2022-08-25,712.42,late,17.45
962,10934,2023-10-07,1696.41,late,64.28
963,4069,2024-11-18,1410.57,missed,32.08
964,1899,2023-07-05,1229.84,on-time,45.04
965,6586,2023-12-03,1387.57,late,35.98
966,7585,2021-11-05,833.28,missed,42.01
967,8317,2024-10-18,672.46,late,74.71
968,10904,2023-09-08,590.18,on-time,36.74
969,6199,2023-12-16,666.12,late,60.98
970,14024,2021-11-05,982.34,missed,52.84
971,12435,2023-05-26,642.39,missed,69.73
972,3391,2023-04-13,1881.19,missed,94.31
973,12275,2025-05-25,1353.53,late,75.93
974,10699,2021-11-08,679.5,on-time,29.34
975,6827,2022-10-01,1178.39,late,12.81
976,8834,2023-09-17,596.69,on-time,33.6
977,6410,2022-10-04,1679.24,on-time,63.56
978,11967,2021-11-22,330.94,missed,14.63
979,8023,2025-03-12,279.28,late,54.67
980,11868,2024-11-05,298.13,missed,63.72
981,10962,2024-06-24,1647.98,late,40.08
982,2514,2022-08-10,641.49,on-time,79.38
983,13287,2024-08-04,1877.62,late,19.59
984,6292,2024-11-10,967.56,late,16.76
985,1249,2023-09-22,1797.51,late,75.54
986,2529,2022-10-20,238.88,late,54.59
987,4005,2022-05-25,1414.76,late,71.96
988,3056,2022-12-18,1962.56,missed,49.13
989,10609,2025-03-04,1530.33,late,32.18
990,8180,2022-06-07,583.04,on-time,83.72
991,11877,2021-09-05,234.34,late,81.95
992,6280,2021-10-19,838.59,late,72.52
993,11339,2023-12-21,1072.7,late,34.49
994,14761,2025-05-10,1989.62,late,63.12
995,6165,2025-03-18,1468.56,late,42.49
996,1976,2021-10-13,430.5,missed,18.24
997,3146,2023-11-24,1993.55,on-time,92.56
998,622,2024-02-29,342.73,on-time,22.31
999,14332,2022-11-23,632.76,late,95.52
1000,1858,2021-08-04,632.95,on-time,50.14
1001,1910,2023-09-16,689.33,on-time,26.66
1002,13289,2022-07-24,1437.15,on-time,58.77
1003,7108,2022-04-13,1652.77,missed,88.57
1004,3092,2021-08-20,668.33,missed,75.9
1005,980,2024-12-03,1277.51,missed,82.59
1006,3632,2025-01-20,1562.57,late,69.29
1007,10266,2023-05-05,637.27,on-time,72.3
1008,4708,2022-01-07,1718.74,on-time,86.43
1009,1290,2023-11-24,835.85,missed,32.47
1010,10252,2023-01-04,1687.54,late,54.05
1011,565,2024-12-10,1404.74,missed,29.91
1012,3058,2023-04-08,1149.54,missed,98.89
1013,143,2021-10-13,1298.43,on-time,94.97
1014,10319,2024-06-03,840.32,on-time,13.55
1015,848,2022-09-27,1057.52,on-time,73.5
1016,823,2022-11-14,1100.86,on-time,93.27
1017,10398,2021-07-05,1715.83,missed,26.25
1018,2327,2022-09-15,1893.46,missed,61.12
1019,4214,2023-06-11,571.74,missed,92.39
1020,14088,2022-11-09,1114.03,missed,13.06
1021,13576,2022-08-02,1581.35,late,72.77
1022,13811,2023-02-15,1216.44,on-time,36.76
1023,11174,2023-02-26,960.91,late,93.2
1024,8035,2021-08-21,626.12,on-time,97.4
1025,3965,2024-03-28,710.81,on-time,94.98
1026,13356,2021-10-04,434.88,missed,52.68
1027,8281,2022-01-21,1661.42,missed,87.58
1028,10435,2024-07-27,976.59,late,86.01
1029,1640,2023-08-11,579.39,on-time,38.72
1030,4610,2023-11-23,667.46,missed,84.6
1031,4950,2021-11-18,1626.19,late,13.33
1032,3898,2024-03-04,1529.53,on-time,63.66
1033,14971,2025-05-18,1406.36,late,30.7
1034,637,2023-07-18,1869.23,on-time,20.85
1035,6123,2023-06-02,1464.53,late,16.93
1036,1611,2021-11-21,1370.85,late,72.67
1037,3035,2024-09-08,921.42,on-time,40.59
1038,1227,2023-04-28,1794.26,on-time,75.23
1039,3326,2023-04-18,258.35,late,15.88
1040,5655,2024-08-15,1756.9,on-time,38.38
1041,12597,2022-07-10,1488.52,on-time,58.55
1042,6948,2023-02-14,475.79,missed,81.17
1043,5329,2021-09-25,668.83,missed,38.69
1044,7926,2021-12-15,1202.58,missed,66.33
1045,14195,2024-03-05,253.02,late,89.74
1046,7812,2021-07-12,1318.2,on-time,65.43
1047,8596,2024-01-23,339.96,missed,30.97
1048,5326,2025-03-23,742.92,on-time,12.2
1049,9847,2024-12-14,499.54,on-time,88.31
1050,8159,2021-07-23,727.96,late,11.91
1051,900,2022-09-01,1446.63,late,88.72
1052,8988,2022-09-18,402.14,on-time,57.6
1053,5092,2021-08-18,512.87,late,94.52
1054,14220,2023-04-18,254.18,on-time,81.89
1055,7871,2022-04-08,375.49,missed,99.81
1056,5128,2023-02-04,1475.54,missed,41.56
1057,703,2024-11-10,1624.55,missed,79.05
1058,617,2022-03-22,1138.89,late,46.17
1059,13102,2022-06-27,1294.73,on-time,53.19
1060,12518,2025-06-12,637.0,on-time,66.48
1061,5439,2025-02-14,232.86,on-time,88.63
1062,7155,2023-12-04,122.6,late,98.57
1063,240,2025-06-03,524.78,late,79.14
1064,13491,2023-11-15,1150.08,on-time,47.6
1065,2754,2021-11-03,824.66,missed,47.92
1066,6200,2024-01-06,1270.38,late,76.38
1067,3341,2025-03-10,1462.7,late,31.49
1068,6531,2023-12-27,1781.54,late,19.94
1069,5155,2025-02-19,1637.67,on-time,41.92
1070,10208,2024-09-06,1973.21,late,35.85
1071,438,2022-01-28,530.79,late,36.67
1072,12515,2025-04-15,1470.36,missed,31.02
1073,9666,2023-12-09,1357.9,missed,13.79
1074,1836,2021-10-06,202.84,late,11.61
1075,9712,2022-10-23,1018.53,missed,98.9
1076,2892,2022-09-12,794.07,on-time,48.5
1077,14374,2022-01-31,906.63,missed,44.59
1078,1272,2023-04-12,676.27,on-time,71.17
1079,14266,2025-03-06,1569.75,late,29.64
1080,6556,2024-08-08,620.24,on-time,95.5
1081,3065,2021-12-20,171.78,missed,80.77
1082,8560,2024-06-26,701.84,missed,18.05
1083,11757,2021-11-02,439.43,on-time,47.58
1084,3263,2021-07-20,519.2,missed,89.12
1085,4059,2022-07-07,1479.01,missed,95.03
1086,4882,2024-02-23,754.57,on-time,52.07
1087,778,2023-08-19,1333.5,on-time,65.21
1088,2829,2022-10-02,630.86,missed,25.03
1089,3598,2024-03-17,1012.53,on-time,99.21
