txn_id,account_id,txn_date,amount,txn_type,description
490,36648,2021-04-10,1939.23,credit,Ago seek whole sometimes spring.
491,28712,2024-06-22,4611.76,credit,As choice site.
492,6803,2024-06-05,1752.02,debit,Sense recognize road.
493,38905,2023-03-23,4578.55,credit,Dinner message rest hospital middle.
494,39172,2021-09-16,3269.84,credit,Gun spring.
495,20396,2025-06-16,2418.81,credit,Bad citizen.
496,1631,2022-05-23,4775.3,debit,Ahead ago series police.
497,7977,2021-08-15,816.45,credit,Democrat end leg.
498,3806,2022-01-02,2459.78,debit,Try agency yard.
499,25364,2022-06-18,1528.92,credit,Amount may television step.
500,6944,2024-06-28,229.68,debit,Relate herself effect eye.
501,21552,2025-01-10,3617.83,debit,His final.
502,27485,2025-02-15,3299.52,debit,Carry serve once hold.
503,7168,2023-06-17,1291.02,credit,My probably since ask.
504,16083,2023-10-11,3895.91,debit,Back investment one toward.
505,17992,2022-06-30,2384.95,debit,Behavior experience avoid.
506,13607,2024-03-01,2917.58,debit,Customer sport.
507,9055,2020-08-10,2357.79,credit,Training yet serious.
508,22085,2023-06-24,4126.89,debit,Citizen win main.
509,33601,2020-10-10,2834.59,credit,Accept form future within forward.
510,35448,2022-04-29,2600.29,debit,Child necessary commercial according.
511,3750,2023-09-18,370.87,debit,Pick there impact become.
512,13550,2020-10-04,3950.86,credit,Back dog.
513,9468,2024-01-14,2389.82,credit,Old he make film particularly.
514,14709,2023-10-06,1210.09,debit,Phone word second various.
515,9975,2024-11-02,2621.6,debit,Find cost white sell ability.
516,24354,2023-07-24,1735.31,credit,Task home morning method police.
517,1619,2022-09-01,2412.53,credit,Enough health keep.
518,27314,2024-05-22,4406.45,debit,Crime despite rule medical.
519,22390,2024-04-01,2941.33,debit,Resource election become few.
520,12009,2024-01-12,1197.37,credit,Officer college relate.
521,10514,2021-01-19,4988.67,credit,Student wall draw power.
522,4088,2020-10-30,408.37,credit,Agent main.
523,4525,2020-09-29,3196.92,credit,Already reveal reason number.
524,33607,2021-08-24,2098.78,credit,You expert role.
525,37335,2023-08-20,2550.81,credit,Structure street social reduce.
526,11193,2025-07-01,3572.09,debit,Poor support system leader.
527,34615,2021-09-06,2800.58,credit,President let yourself.
528,7862,2024-01-11,4835.64,debit,Hospital grow.
529,4484,2025-04-06,1635.61,debit,Will join realize she.
530,5910,2021-12-09,2302.06,debit,Say conference.
531,23746,2025-03-17,2908.48,debit,Quality entire state.
532,28097,2021-05-28,1100.43,credit,Stay begin once week several.
533,32271,2020-11-26,974.38,debit,Can sound because.
534,28307,2023-04-22,835.78,credit,Magazine film write.
535,27643,2023-12-09,3171.46,debit,Audience involve summer.
536,32846,2024-08-20,3121.39,debit,Space however behavior event each.
537,14718,2022-01-09,3074.34,credit,Build pass together.
538,4035,2022-11-04,408.5,credit,Off whatever heart team.
539,38325,2024-01-06,445.24,credit,Lose partner few while.
540,9148,2023-03-26,1468.53,credit,Customer price moment.
541,21332,2022-09-18,2674.18,debit,Continue owner herself.
542,32269,2022-11-04,2394.99,credit,Discuss national.
543,39936,2024-05-01,3669.75,credit,Father impact.
544,39665,2021-09-19,2321.6,credit,Difference become remember.
545,29168,2021-03-12,2219.87,debit,Their list.
546,9904,2023-06-07,1771.53,credit,Help which pay reduce play.
547,30818,2022-10-30,4043.88,credit,Drug prevent require dog.
548,8393,2021-11-28,4840.83,credit,Book figure customer sea.
549,26162,2023-01-19,4166.35,credit,Walk official network.
550,12153,2022-01-23,4542.09,debit,Drop production win.
551,14890,2025-03-16,2733.4,credit,Western something road.
552,9092,2020-10-08,2084.86,debit,Somebody street bank evening.
553,6990,2025-01-06,2367.4,credit,Shoulder success federal personal.
554,38679,2021-09-05,4467.12,credit,Billion upon big movement.
555,21488,2022-01-19,4467.71,credit,Idea live direction third.
556,15030,2020-07-21,4176.64,credit,Activity bag loss.
557,33151,2024-12-10,3311.51,debit,Authority woman speech.
558,2808,2021-10-06,3777.47,debit,Event such guess up different.
559,36727,2022-10-10,4933.96,credit,Finish still fight teach.
560,39598,2022-07-15,4427.19,credit,Position play middle agency.
561,11041,2022-11-05,3717.02,debit,Option color.
562,318,2024-10-26,4028.99,credit,Nation arm most.
563,17235,2024-01-05,2173.38,debit,Relate together others.
564,15307,2022-04-22,2490.33,debit,Success scientist involve.
565,13827,2022-12-12,97.52,debit,Just inside where fund billion.
566,33056,2022-04-27,2096.17,debit,Green drive animal much.
567,8757,2025-04-08,1735.14,debit,Become accept style until research.
568,20145,2022-04-06,4514.64,debit,Expert picture.
569,32727,2024-07-11,4993.19,debit,Yes station treatment.
570,24756,2023-09-04,3375.31,debit,Himself peace.
571,38684,2021-12-06,2971.03,credit,Network ahead brother area budget.
572,35050,2023-12-27,4044.27,debit,Station position dog.
573,39216,2022-07-23,1563.16,debit,Kind me statement.
574,30093,2022-01-04,971.24,credit,People risk physical history.
575,19942,2022-01-21,440.81,credit,Understand listen college community.
576,8077,2023-04-04,4785.05,credit,Indicate development about voice vote.
577,13296,2023-03-03,2607.07,credit,Bill sure lay girl.
578,38589,2024-04-30,1039.46,debit,Impact enjoy do land especially.
579,26534,2023-09-08,4570.21,debit,Provide small big while house.
580,20328,2024-10-10,2645.07,debit,Remember else attorney.
581,14882,2020-11-14,3887.96,credit,Language decision mind himself.
582,39066,2020-07-10,4311.1,credit,Guess behind.
583,29762,2022-05-20,2342.63,credit,Minute arm and source painting.
584,30813,2024-02-01,18.32,debit,Mean network dream national.
585,6537,2022-07-14,3307.52,debit,Director west cell.
586,31070,2024-03-22,1948.48,credit,Sport house six.
587,2005,2024-12-08,233.62,debit,Upon kitchen read simply shoulder.
588,2168,2021-06-26,2008.32,debit,Your hot probably.
589,14319,2021-02-26,3454.66,debit,May standard mean tonight.
590,4717,2020-08-11,1413.0,debit,Price inside.
591,5558,2024-12-07,3567.49,credit,Drug friend where mission.
592,38342,2022-09-01,760.61,debit,May resource amount give.
593,19707,2023-02-08,1324.47,debit,Surface game leg.
594,662,2022-06-21,4357.95,credit,Benefit especially property family.
595,17797,2020-10-21,2054.33,debit,Pm money song health.
596,4228,2024-09-26,230.85,debit,Operation build public.
597,24283,2025-04-13,426.4,debit,Player traditional reason forget kitchen.
598,3596,2024-07-27,1617.67,credit,Relationship ask.
599,15731,2020-12-29,3833.89,debit,Serve public score.
600,35311,2022-07-07,3662.67,debit,Past front.
601,7754,2023-06-05,447.67,debit,Clear recognize provide.
602,11985,2022-06-11,156.67,credit,Series theory whatever soon.
603,20612,2021-11-04,1544.99,debit,Become no.
604,7936,2021-05-02,222.18,debit,Fact own arm factor.
605,5708,2023-01-24,3471.13,debit,Around role.
606,25625,2023-12-31,980.56,credit,Hear exactly two.
607,20106,2023-06-29,4462.83,debit,Why now safe black.
608,3074,2022-07-16,473.58,debit,Trouble military behavior share.
609,20108,2024-04-23,1985.25,credit,Sit fast rather stop.
610,32770,2020-10-18,1676.88,credit,Kid instead would recognize.
611,38401,2024-11-07,2741.68,credit,Within write sing necessary.
612,27981,2023-09-02,3315.96,debit,House without once.
613,7982,2022-12-17,2293.45,credit,Cut court analysis throughout.
614,34077,2020-10-03,2810.38,credit,Coach certainly.
615,38124,2024-08-11,2183.9,credit,Light raise on especially.
616,13429,2023-11-16,4523.07,credit,Past floor.
617,18254,2021-12-11,1277.61,debit,Leave concern anything east.
618,37536,2021-04-02,2790.41,debit,Build attorney.
619,36128,2021-07-07,135.97,credit,Life attention see study.
620,5368,2020-07-20,1637.72,credit,Sea wear.
621,36347,2024-08-03,1942.91,debit,Argue whatever sound.
622,18601,2024-03-05,1046.63,credit,Than look modern.
623,23708,2020-09-22,109.19,debit,Appear mean live her.
624,14853,2022-10-09,1809.15,debit,Chance throughout little but.
625,24226,2025-04-12,808.11,credit,True hold support trade.
626,9149,2023-01-08,4729.94,credit,Store appear sport century education.
627,16183,2023-12-11,2768.14,credit,By management difficult none.
628,24752,2025-02-19,4203.59,debit,It from agreement.
629,2752,2021-02-08,2752.9,credit,Building happen partner process.
630,23250,2021-01-11,861.82,credit,Sound far feel even.
631,31809,2025-02-04,3357.45,debit,Stock course itself young.
632,16360,2022-07-20,3658.04,debit,Rock certain want.
633,25370,2024-08-05,220.98,debit,Less pick bag night.
634,7019,2024-09-28,801.69,debit,Program point book camera.
635,4296,2023-05-22,4514.27,debit,Who have role give.
636,33241,2021-12-11,875.91,credit,Analysis develop camera stay down.
637,5823,2025-05-20,4316.95,credit,Together production term.
638,37112,2023-11-14,1921.17,credit,College myself entire hope.
639,8055,2022-03-19,4340.75,debit,Once newspaper summer.
640,1112,2022-01-13,2124.42,debit,Wall over rise animal pretty.
641,19737,2023-05-20,1274.15,credit,Evidence item her right power.
642,29615,2024-09-18,196.02,credit,Himself machine.
643,25309,2020-09-23,3724.3,debit,Because those.
644,16128,2022-12-02,383.05,credit,Yet trial job.
645,23722,2025-06-08,3464.77,credit,Kid produce whose.
646,34662,2022-03-07,3082.11,credit,Experience some create.
647,32835,2023-08-28,3342.73,debit,Along trip.
648,19107,2024-09-08,753.32,debit,Set sometimes.
649,11132,2020-10-14,2365.37,debit,Myself might thought decide.
650,27573,2024-04-11,359.62,debit,Space nation arm goal.
651,5354,2024-10-20,1971.92,debit,Culture model physical tonight significant.
652,32783,2021-02-19,2446.36,debit,Sing pay local student.
653,29700,2020-08-29,3028.91,credit,Nothing environmental image live.
654,31100,2024-03-11,2068.01,debit,Financial wait her.
655,24419,2025-03-31,3059.16,debit,Hit wife professional value significant.
656,8778,2022-08-30,4890.08,credit,Particular officer energy rise per.
657,17672,2024-04-09,693.34,credit,Somebody kind share.
658,25050,2020-12-26,3460.95,debit,While her.
659,32209,2021-01-11,374.48,debit,Notice knowledge nice recognize owner.
660,18066,2022-08-15,812.02,credit,Growth south ago.
661,26837,2025-05-16,878.9,debit,Together art none worker.
662,31826,2021-01-05,3233.54,debit,Live city yeah.
663,17888,2023-10-21,1562.8,debit,Series step tell left.
664,2281,2024-05-16,4355.73,credit,Seem against beat week.
665,35919,2022-06-17,4093.35,debit,Television physical.
666,20354,2023-06-15,1502.33,credit,Institution other.
667,25748,2025-03-09,1046.48,debit,Most entire find traditional.
668,20552,2020-12-03,3071.57,debit,Certain since.
669,33340,2022-01-30,4766.24,credit,Very meeting loss.
670,24876,2021-02-09,4318.02,credit,Personal accept challenge.
671,17684,2022-05-15,4494.74,debit,Investment rest single stage.
672,30862,2024-10-03,4430.59,credit,Watch study with.
673,21634,2024-08-06,2254.49,credit,Defense technology project myself move.
674,33803,2024-01-26,661.88,debit,Assume development tax director save.
675,1575,2025-01-24,412.05,debit,Military painting knowledge.
676,2669,2021-11-14,4159.68,debit,Second government until candidate.
677,10513,2022-06-01,131.21,credit,Ever real knowledge above.
678,25081,2023-03-06,552.63,debit,Yard key since.
679,21501,2023-08-04,1248.02,debit,Senior term.
680,39139,2023-10-10,1022.38,debit,Alone help whole.
681,28505,2022-05-04,1394.22,debit,Foreign mother spring age.
682,34949,2024-12-09,4471.7,credit,Concern do.
683,19181,2021-11-04,1259.01,credit,Consumer I different perform.
684,38401,2024-02-10,3604.39,credit,More black year.
685,3255,2022-08-11,2245.71,credit,Board although.
686,5528,2022-10-02,1624.05,credit,Green where south.
687,2356,2021-01-29,95.61,credit,Recognize white education total none.
688,3126,2023-10-07,4604.11,credit,Today source officer energy.
689,24337,2024-07-15,2522.41,credit,Keep let.
690,23909,2023-12-13,2932.15,debit,Important wear practice security adult.
691,34181,2021-02-22,3321.07,credit,Nor fast.
692,8280,2022-07-11,1623.38,credit,Dog debate when.
693,15410,2023-05-03,4116.38,debit,Know significant rule.
694,34546,2025-01-28,1765.01,credit,Training animal too face.
695,23868,2020-08-19,571.08,debit,Tough defense.
696,6746,2025-06-07,335.71,credit,Company blood miss.
697,28449,2025-06-11,4814.16,credit,Within brother benefit space.
698,14157,2022-07-26,4858.31,credit,Prove away medical.
699,35339,2023-10-25,227.57,credit,Pressure lawyer woman however state.
700,21025,2024-05-21,3308.81,debit,Market make most.
701,8838,2024-05-11,3117.87,debit,Loss paper building.
702,26139,2022-04-28,4794.5,debit,Stage before dinner.
703,5896,2024-05-05,2150.04,debit,Describe second stage.
704,37802,2023-03-27,811.7,credit,Politics by whom impact.
705,13458,2023-11-08,4495.39,credit,Affect network front protect much.
706,31406,2021-01-19,3905.5,credit,Large yard statement.
707,2572,2023-12-08,3351.58,debit,Federal modern character drop.
708,22481,2022-09-23,1282.14,credit,Four reason begin effort man.
709,27937,2021-08-28,1580.09,credit,Someone operation.
710,25729,2024-09-26,2362.49,credit,Always hundred enjoy plant young.
711,4980,2024-07-17,3745.65,credit,Country religious risk state.
712,37188,2023-01-28,1108.7,debit,Sing reason.
713,22646,2020-11-11,2588.4,debit,Cup modern admit four.
714,1707,2021-10-11,4667.0,credit,Charge positive clearly area up.
715,2183,2024-06-03,4910.97,debit,Good like agent view rule.
716,34323,2021-03-22,802.77,credit,About unit state cell require.
717,5531,2022-12-18,1612.76,debit,Today run hand.
718,7132,2021-03-26,4504.98,credit,Individual pressure take half statement.
719,22628,2023-09-26,4730.77,debit,Style financial room never large.
720,19309,2023-02-06,4649.82,credit,Happy increase follow.
721,9000,2022-07-06,4752.03,debit,Project college people everyone.
722,33091,2025-03-30,578.66,debit,Build ground.
723,21215,2020-10-11,3818.41,debit,Down soon charge push.
724,12990,2024-05-28,672.95,credit,Grow business drive.
725,38980,2024-01-16,2731.13,debit,A site simple foreign voice.
726,221,2023-05-17,4850.32,credit,Base too point.
727,26406,2024-09-22,1822.95,debit,Clearly true.
728,21007,2025-05-26,1923.11,credit,Artist stop book.
729,25265,2023-02-28,2437.6,credit,Ball white when partner apply.
730,21368,2020-08-18,1151.03,debit,Behavior develop create generation.
731,3858,2021-06-19,2728.13,credit,Kind forget finally decision.
732,21076,2024-09-27,516.72,credit,Something check prove sister attack.
733,24603,2022-09-19,4667.08,credit,Ready forget help matter.
734,32709,2020-12-01,1420.47,debit,Now environmental short relationship at.
735,6095,2020-12-31,2859.57,debit,Because anyone.
736,25662,2021-04-08,4626.29,credit,Away detail.
737,36853,2025-04-02,4175.06,debit,Research rich main prepare.
738,20782,2023-08-04,636.8,credit,Air just.
739,778,2022-09-06,4756.29,credit,Speech avoid production those.
740,20408,2024-10-09,4080.27,debit,Particular book second.
741,5499,2022-12-07,1522.94,debit,Follow front condition baby.
742,18164,2023-02-13,84.74,debit,Three wrong city.
743,37295,2020-12-29,1232.05,debit,Because sing citizen professional nothing.
744,11682,2023-12-04,3399.91,debit,History reason.
745,34431,2024-12-03,418.83,credit,Turn as responsibility firm music.
746,30173,2022-08-07,1671.04,debit,Partner financial eight.
747,26285,2021-11-25,2046.04,debit,Court under quickly.
748,5732,2020-11-05,3459.92,credit,Increase health stand sing.
749,234,2023-09-07,1910.28,credit,Watch cover politics reflect.
750,17655,2021-04-11,3435.26,credit,Which media reveal.
751,25814,2021-03-10,3633.36,credit,Great couple field task threat.
752,18570,2021-01-08,24.85,credit,Somebody identify.
753,7129,2023-10-10,1694.65,credit,One job sort fast.
754,24657,2024-04-08,325.87,credit,Laugh machine those provide lot.
